quote_number,gender,agecat,date_of_birth,credit_score,area,traffic_index,veh_age,veh_body,veh_value,numclaims,claimcst0
91523707,F,4,7/12/1963,609,E,45,1,UTE,3.762,0,0
76237849,M,4,3/29/1967,653,F,,3,STNWG,2.299,0,0
59209249,M,4,8/2/1961,749,A,74.5,2,HBACK,1.716,0,126.673792
13638458,F,5,4/10/1959,842,B,141.9,4,SEDAN,0.682,0,0
72903671,M,2,1/24/1983,614,C,139.5,4,STNWG,1.408,1,373.171228
22348505,M,6,6/29/1948,800,C,96,2,SEDAN,2.266,0,111.0759271
34349213,F,4,1/17/1969,749,B,96.6,4,MIBUS,1.848,0,24.05897296
13879046,M,1,1/27/1991,795,B,120.1,3,SEDAN,1.232,0,0
98246243,F,4,9/28/1961,844,B,117.9,3,HBACK,0.957,0,0
83723052,F,5,11/4/1957,730,A,90.5,1,HBACK,2.145,0,20.53953796
99395829,F,1,2/17/1998,507,C,97.5,1,HBACK,1.452,0,888.5850488
23391645,F,,6/8/1974,372,C,126,3,SEDAN,1.628,1,1129.023835
47385662,M,3,10/3/1975,345,C,148.5,4,SEDAN,1.078,0,2066.227808
15853979,M,5,6/28/1953,814,A,94.1,3,SEDAN,0.957,0,0
72867417,F,4,8/5/1965,763,E,30,3,SEDAN,1.265,0,0
94980907,M,5,7/5/1956,668,D,134.1,4,SEDAN,1.045,0,80.54976964
74563180,F,4,5/19/1961,734,C,126,4,HBACK,0.341,0,0
19603014,F,2,5/11/1983,798,A,72.7,3,HBACK,1.265,0,0
32225901,M,4,1/11/1966,349,A,95.9,4,COUPE,0.935,0,3316.359795
40862378,F,,4/4/1988,655,D,141.3,3,HBACK,0.858,0,162.8279071
74874290,F,3,8/26/1972,602,C,145.5,2,STNWG,1.815,0,456.8876921
99747115,F,6,11/14/1947,841,C,82.5,4,SEDAN,0.385,0,0
37134681,F,3,4/5/1979,676,C,144,3,STNWG,3.773,0,0
39339976,F,,1/5/1952,571,A,62.8,3,SEDAN,3.311,0,0
90223466,F,2,10/24/1987,827,C,75,4,HBACK,1.166,0,0
92937954,M,1,6/12/1992,,A,32.6,1,UTE,2.046,0,168.8320361
17228077,F,3,10/19/1971,681,B,129.9,3,SEDAN,1.551,0,0
46239139,F,6,1/27/1941,849,C,145.5,4,HDTOP,1.111,0,53.32964856
69049020,F,3,12/17/1975,386,A,97.6,3,HBACK,1.232,0,3220.045324
39402356,F,6,6/26/1932,602,A,82.8,3,SEDAN,1.232,0,231.7940284
26993188,M,3,7/21/1971,609,C,115.5,4,UTE,1.65,0,0
70436590,F,2,2/3/1982,468,A,65.8,4,SEDAN,0.726,0,82.96868013
72940661,F,3,9/21/1978,686,C,150,4,STNWG,1.364,0,74.41477189
23968125,M,3,5/24/1971,843,A,52.5,1,HBACK,1.5389,0,0
41307752,M,4,1/7/1963,640,D,116.8,1,UTE,3.729,0,0
11008058,F,3,2/18/1977,328,E,,3,STNWG,4.4,1,675.6864442
20999681,F,2,9/25/1984,544,B,,2,HBACK,1.628,0,160.3323078
52762608,F,2,4/28/1983,632,E,,1,HBACK,1.5389,0,16.56537594
22192597,F,,10/25/1974,775,C,139.5,2,HBACK,1.661,0,24.43597786
24349904,F,5,5/5/1954,804,C,132,2,SEDAN,1.727,0,24.12876454
28254737,M,5,8/9/1953,417,C,121.5,1,HBACK,2.09,0,2246.028889
11896929,M,3,2/10/1977,810,E,30,1,HDTOP,5.324,0,0
49123964,F,3,9/1/1970,711,C,147,1,STNWG,7.194,0,166.743731
49699410,M,4,1/24/1962,848,C,130.5,3,SEDAN,0.979,0,81.5492893
48666526,M,6,6/2/1949,436,A,84.4,3,STNWG,4.4,0,2130.185368
17893161,M,4,8/26/1969,626,B,135.4,2,UTE,4.015,0,353.0119387
86429457,F,,12/6/1987,796,C,120,3,HDTOP,1.463,0,0
30516430,M,4,3/22/1965,692,E,9,1,SEDAN,2.4574,0,46.3343048
62918318,M,2,12/2/1987,568,C,142.5,2,SEDAN,5.599,0,87.62627885
90170648,F,1,10/13/1993,706,A,53.3,2,HBACK,1.595,0,0
99738665,F,4,4/2/1963,707,E,58.5,2,HBACK,1.111,0,0
84050954,F,4,1/4/1966,659,E,30,2,SEDAN,2.442,0,0
36593273,F,3,6/22/1976,741,A,56.5,2,SEDAN,1.881,0,0
62111537,M,2,10/20/1987,488,C,145.5,2,SEDAN,2.068,1,2636.409994
37599237,F,1,1/6/1995,754,B,109.7,4,SEDAN,0.495,0,148.2653464
54819935,M,5,5/26/1951,724,A,101.2,3,HBACK,1.265,0,62.87226476
37159405,F,,3/9/1976,644,A,56.6,4,SEDAN,0.77,0,249.0285445
24668408,M,3,3/28/1975,318,C,141,1,SEDAN,1.881,0,1471.164191
82034316,F,4,10/12/1963,776,A,86.9,1,HBACK,1.5708,0,0
20241056,F,5,8/3/1950,718,B,141.2,3,HBACK,0.825,0,46.75265213
18972738,F,1,5/19/1993,608,D,126.9,3,HBACK,0.803,0,58.889345
71846893,F,2,9/1/1980,466,B,121.8,2,HBACK,1.496,0,1278.329932
56132480,F,3,8/10/1973,757,F,158,3,STNWG,2.189,0,0
91177980,M,3,6/17/1978,590,F,138,3,SEDAN,1.133,0,937.7874369
60085832,F,3,11/5/1971,839,C,145.5,2,HBACK,1.386,0,0
89786351,M,5,2/27/1950,723,A,60.1,3,SEDAN,1.419,0,0
38858648,M,4,12/4/1964,575,C,,4,SEDAN,0.913,0,131.1125517
55356382,F,1,3/24/1991,,C,124.5,2,SEDAN,2.222,0,428.6631472
23433654,F,4,5/25/1967,744,C,126,2,STNWG,3.267,0,205.4055777
56263854,M,1,6/8/1995,408,A,94.1,1,HBACK,1.551,0,948.8259652
26256870,M,2,5/24/1980,570,A,138.1,1,SEDAN,1.694,0,69.61429796
80286827,F,,12/19/1987,670,C,126,4,SEDAN,0.836,0,0
48820302,F,3,5/1/1978,608,C,147,2,HBACK,1.584,0,137.398592
49610450,F,,2/24/1976,443,E,22.5,4,STNWG,2.607,0,1314.162949
20311025,F,3,1/22/1975,437,A,55.1,1,HBACK,1.639,0,2186.740602
69490486,M,6,3/1/1942,808,C,114,2,SEDAN,2.475,0,0
84092554,M,4,4/8/1967,624,D,58.9,3,HBACK,0.957,0,0
30701908,M,2,1/18/1980,481,B,105.4,1,HBACK,2.134,0,3708.067721
32811017,M,4,8/16/1969,650,A,106.4,2,STNWG,3.41,0,419.599157
35974498,F,,2/14/1962,812,B,74.9,1,HBACK,1.496,0,0
69770615,M,2,10/17/1981,682,C,132,4,TRUCK,0.88,0,0
47305452,F,4,3/6/1962,760,B,95.7,2,HBACK,2.211,0,0
47808282,F,3,4/5/1971,628,B,110.1,4,SEDAN,0.605,0,66.63324563
95957727,M,,11/15/1972,631,B,159.6,4,UTE,1.034,0,232.1343393
44488185,M,3,4/6/1973,823,C,,1,STNWG,9.064,0,0
44887930,F,4,1/10/1966,788,E,63,3,TRUCK,3.553,0,97.25443256
65156269,F,4,10/23/1968,664,F,138,3,SEDAN,1.078,0,24.90115639
21769268,M,4,9/22/1964,813,D,102.6,2,SEDAN,2.035,0,0
45942536,F,3,7/18/1976,644,C,147,2,SEDAN,1.804,0,0
31910690,M,6,5/6/1947,825,C,145.5,4,SEDAN,0.44,0,0
47219730,F,6,11/10/1945,832,C,114,2,HBACK,1.716,0,0
31515182,M,4,1/24/1968,677,F,82,2,UTE,2.035,0,108.4215458
43398278,F,,10/13/1996,325,A,72.7,4,SEDAN,0.583,0,5504.038291
39425661,M,3,6/5/1974,594,C,,2,SEDAN,2.145,0,73.09706945
37145904,M,2,9/1/1982,519,B,,1,SEDAN,2.046,0,807.3898974
35996219,F,5,3/18/1957,689,B,138.2,3,SEDAN,1.32,0,106.738063
20254884,M,3,5/29/1972,700,F,122,4,UTE,1.221,0,37.70064859
69426417,F,4,6/2/1964,690,B,150.5,1,HBACK,1.7039,0,0
36700947,F,3,6/24/1978,786,D,89,1,HBACK,1.639,0,0
32061370,M,1,12/13/1999,615,E,37.5,4,COUPE,1.661,0,0
46073477,F,4,5/4/1967,811,D,65.5,3,SEDAN,1.144,0,0
74154668,M,1,10/22/1998,796,A,74.3,2,SEDAN,2.068,0,120.7253487
60691892,M,2,3/26/1983,511,B,138.9,3,STNWG,4.114,0,673.6150718
23659452,F,,1/7/1980,393,D,123.1,4,STNWG,0.858,0,112.2068916
59939863,F,3,8/27/1976,663,C,127.5,2,HBACK,1.32,0,665.4120355
36283877,M,3,11/7/1970,794,F,68,4,STNWG,2.134,0,68.63327176
51864358,M,4,4/16/1962,558,B,,3,SEDAN,1.595,0,444.1956882
65008178,F,2,6/25/1987,831,F,128,3,STNWG,1.881,0,97.13823674
39140828,F,2,4/3/1988,605,B,115.1,2,HBACK,2.189,0,33.73297339
89885950,F,6,8/19/1932,822,A,77.7,1,SEDAN,2.673,0,456.3897801
83742473,M,5,3/16/1957,754,A,83.8,1,HBACK,1.331,0,0
30188720,M,2,6/13/1986,521,C,123,3,SEDAN,1.573,0,299.9274224
73344613,M,3,10/12/1975,699,C,120,4,STNWG,0.77,0,146.804901
70825298,F,3,6/12/1977,658,A,90.7,3,HBACK,1.023,0,116.6386592
64639718,F,5,5/6/1956,718,C,136.5,4,SEDAN,0.396,0,0
79160815,F,5,10/11/1958,822,B,110,2,SEDAN,1.881,0,0
35994654,M,4,6/28/1961,729,A,77.6,3,STNWG,2.376,0,0
13863024,F,6,12/21/1948,725,D,134.9,1,SEDAN,1.881,0,0
85342835,M,2,5/27/1982,540,D,132.5,3,STNWG,2.904,0,2444.042596
39668306,M,4,2/23/1968,361,C,138,3,HDTOP,1.969,0,1726.884171
18859062,M,4,2/27/1969,526,B,109.3,3,STNWG,1.408,0,764.9854354
68912354,M,2,6/3/1980,552,C,82.5,2,SEDAN,1.562,0,91.40487005
61483428,M,2,6/6/1985,531,E,76.5,2,SEDAN,1.672,0,1894.191558
51228068,F,3,10/29/1971,616,A,76.2,3,STNWG,2.904,0,108.2858579
83855638,M,,8/6/1977,602,A,110.3,3,SEDAN,1.001,0,0
80372826,M,4,8/24/1967,742,C,124.5,4,SEDAN,1.188,0,31.10512361
45973000,F,4,1/25/1967,659,A,83.1,3,HBACK,0.924,0,0
64701542,M,5,4/27/1955,755,B,98.4,4,HBACK,0.957,0,16.00042815
19608362,M,4,7/17/1960,656,E,28.5,2,SEDAN,2.189,0,0
82282367,F,4,8/15/1965,531,C,142.5,4,STNWG,2.629,0,620.4657198
74199035,F,1,10/8/1992,345,A,82.6,2,HBACK,1.727,0,544.979057
56364425,F,5,2/7/1954,817,C,135,3,HBACK,1.342,0,0
59452686,M,,11/25/1985,,B,88.3,2,SEDAN,7.04,0,2059.056002
96594286,F,2,7/3/1983,565,C,118.5,3,SEDAN,1.067,0,165.7603648
15302646,F,5,10/5/1950,790,B,136.3,1,SEDAN,1.716,0,0
71135764,F,4,8/4/1961,815,A,83.7,2,STNWG,2.156,0,0
86979650,M,2,1/17/1988,844,C,142.5,3,SEDAN,0.968,0,0
83913361,F,4,9/25/1964,683,A,88.1,1,SEDAN,2.761,0,179.7329506
66910211,M,3,10/22/1977,347,B,111.9,1,HBACK,1.441,1,4908.638551
87973560,F,3,5/31/1971,369,E,70.5,1,STNWG,5.104,0,5939.8093
44119998,M,2,5/7/1984,670,C,124.5,2,PANVN,2.354,0,371.3267858
98211984,F,4,10/5/1960,,D,83.2,2,HBACK,1.441,0,254.3731421
10479627,F,5,9/16/1950,629,B,123.8,1,HBACK,1.5708,0,35.58704323
36461968,M,3,9/20/1974,631,D,114.8,1,HBACK,1.7039,0,116.8876882
72009703,M,4,12/31/1961,644,C,111,1,HBACK,1.77573,0,392.9313934
91909883,F,5,5/27/1959,714,C,148.5,2,STNWG,1.925,0,159.2995829
81082376,F,2,7/21/1989,484,A,68.3,1,STNWG,3.058,0,1221.729452
62439578,M,3,5/22/1976,727,F,146,3,STNWG,2.167,0,31.5758731
60484629,F,2,6/30/1988,637,D,144.2,1,STNWG,3.014,0,43.04830865
55740995,F,3,5/27/1977,656,D,77.9,2,STNWG,2.75,0,407.0352215
16708156,F,2,11/15/1982,535,D,114.9,1,STNWG,4.1239,0,256.5436752
83990051,F,5,5/31/1951,814,C,147,1,SEDAN,1.936,0,85.26894435
42056709,M,5,5/11/1956,751,B,106.8,2,UTE,3.894,0,127.1716683
73055658,M,1,2/11/1998,646,A,65.7,4,STNWG,0.638,0,0
27130397,M,5,4/12/1959,727,B,,3,SEDAN,0.946,0,0
79361382,M,,7/31/1992,515,C,130.5,2,UTE,3.465,0,536.8044149
98646349,M,4,4/26/1969,421,A,83.6,2,SEDAN,2.376,0,2433.571246
98425116,F,3,6/13/1978,401,B,111.1,1,SEDAN,2.4574,1,1790.128786
74455945,M,4,10/22/1964,518,C,136.5,4,MIBUS,0.605,0,520.8788055
25189496,F,1,10/8/1990,756,D,91.9,3,HBACK,1.012,0,32.7835086
87627841,F,3,8/13/1977,593,C,121.5,2,SEDAN,2.002,0,18.66666853
53617912,F,3,5/27/1972,626,E,48,2,STNWG,3.652,0,0
46941200,F,4,5/3/1963,532,D,46.7,2,HBACK,1.617,0,0
63813995,M,1,7/2/1990,487,A,42,1,UTE,3.883,0,1434.236839
86815410,M,2,11/30/1982,,C,145.5,4,STNWG,1.595,0,74.62665968
61032137,F,2,3/25/1989,684,A,,3,HBACK,1.067,0,32.82909608
61025636,F,3,11/20/1974,612,C,147,1,SEDAN,1.738,0,620.1948992
12626992,F,,5/1/1970,806,B,131.2,1,HBACK,1.617,0,0
47452971,F,3,1/30/1971,421,A,,2,STNWG,4.543,0,80.23759534
89999894,F,2,2/23/1980,690,E,24,2,STNWG,3.542,0,0
63102292,F,3,2/14/1971,686,A,74,3,HBACK,1.408,0,0
36382981,F,5,7/13/1951,781,F,,1,STNWG,3.223,0,0
15360180,M,4,8/1/1966,708,A,74.7,3,SEDAN,1.595,0,33.2550383
13628200,F,5,9/1/1956,720,B,112.8,1,HBACK,2.354,0,20.31278203
57854408,F,5,10/1/1955,814,B,110.4,1,SEDAN,2.31,0,97.34215456
34096879,M,2,10/15/1981,546,C,147,2,STNWG,4.598,0,1318.064141
66005636,F,6,2/15/1940,675,A,121.3,3,SEDAN,1.122,0,0
75761465,M,4,7/25/1964,619,E,60,4,UTE,1.001,0,72.58259869
41941573,F,4,7/22/1960,525,A,64.6,3,STNWG,1.584,0,0
33231328,M,5,8/13/1951,422,B,130.1,3,SEDAN,1.54,0,842.6326102
62317102,F,4,11/4/1965,401,A,58.3,4,SEDAN,0.759,0,1574.275269
99186286,M,5,9/25/1952,748,C,84,4,SEDAN,0.407,0,13.13402664
62061501,F,4,7/31/1963,650,C,139.5,4,HBACK,1.034,0,0
19055159,F,4,9/13/1962,501,B,105.8,3,SEDAN,1.628,0,1181.946629
13988349,M,,6/12/1977,637,A,92.3,2,HBACK,1.243,0,0
37585634,F,5,7/28/1954,748,B,154.2,3,HBACK,1.012,0,317.2068917
74878753,F,2,9/13/1989,,E,90,4,STNWG,2.541,1,1338.87317
25825249,M,3,6/28/1973,592,E,45,3,TRUCK,2.926,0,0
37849733,M,3,1/10/1974,643,C,142.5,3,BUS,1.606,0,0
73181888,M,3,3/30/1971,735,C,145.5,4,STNWG,1.991,0,0
63892735,F,6,7/1/1934,807,A,96.2,1,HBACK,2.541,0,0
42950712,F,6,2/3/1925,685,A,55.6,2,SEDAN,1.65,0,25.13381665
91592489,F,5,1/17/1956,771,C,139.5,1,SEDAN,2.937,0,0
44826806,F,4,8/4/1962,741,C,147,1,SEDAN,3.278,0,0
81278096,M,5,8/2/1953,594,A,70.5,3,STNWG,1.518,0,532.4812099
93885465,F,5,4/29/1951,696,B,122.5,4,SEDAN,1.177,0,0
24935501,M,4,5/4/1964,842,A,76.5,1,PANVN,2.75,0,261.1621925
95152353,M,4,11/18/1962,646,C,87,4,SEDAN,0.495,0,76.46797173
86380567,M,5,7/5/1957,819,C,,4,COUPE,0.924,0,54.15021553
92717679,F,3,1/22/1972,828,D,151.9,4,STNWG,1.782,0,29.3167094
95339937,F,4,2/25/1966,800,B,129.1,3,SEDAN,1.903,0,141.2420988
52258412,M,3,11/13/1972,540,C,141,3,STNWG,3.344,0,1836.819429
10934896,F,6,4/11/1947,832,B,89.6,3,SEDAN,1.298,0,0
49052117,M,4,3/20/1962,764,C,118.5,4,SEDAN,1.045,0,0
21718798,M,4,1/1/1969,842,C,132,2,SEDAN,2.101,0,269.7761033
20613649,F,5,1/3/1950,776,A,59.9,1,STNWG,5.7596,0,0
23899814,F,4,7/29/1962,614,D,81.2,3,STNWG,3.509,0,0
20757663,M,5,1/11/1955,838,B,125.7,3,SEDAN,1.078,0,33.68862154
86945214,F,3,3/9/1977,677,C,126,3,HBACK,1.43,0,0
28914089,F,3,10/6/1976,734,C,64.5,4,SEDAN,0.869,0,62.88701001
97025278,M,,12/20/1958,758,C,120,2,SEDAN,3.806,0,209.0948129
54533600,M,2,10/11/1985,569,B,102.6,2,UTE,2.915,0,191.7553444
69694901,F,5,10/16/1955,749,C,123,3,HBACK,0.968,0,17.94445529
73529038,M,1,2/28/1991,694,B,,4,SEDAN,0.473,0,103.7272272
99281648,F,4,3/5/1965,376,B,,2,HBACK,1.914,1,3177.937637
67709859,M,4,10/14/1968,,B,155.5,1,UTE,3.179,0,439.1144912
94699613,M,6,7/27/1943,842,C,118.5,3,SEDAN,1.87,0,0
40290515,F,2,6/28/1982,716,C,148.5,1,HBACK,1.881,0,0
83268528,F,3,7/14/1970,587,A,83.6,1,STNWG,5.203,0,531.6386106
71529666,M,4,6/26/1961,648,C,135,2,HBACK,1.804,0,85.24350021
98614269,F,4,12/27/1961,838,B,158.5,3,SEDAN,5.39,0,53.22811541
61396038,M,5,10/30/1953,846,E,52.5,3,UTE,1.562,0,0
52654989,M,5,8/15/1958,502,B,,4,SEDAN,1.276,0,3325.390068
70125896,M,2,5/22/1989,552,B,,4,STNWG,1.496,1,344.1051962
88689918,M,2,1/21/1985,378,B,132.1,4,HBACK,0.748,1,9026.78772
70800125,F,4,4/9/1966,842,F,110,2,SEDAN,2.145,0,0
55232137,F,4,3/17/1960,605,C,123,3,SEDAN,1.298,0,0
59850514,F,3,4/17/1977,603,C,135,3,HBACK,0.77,0,22.66744391
54032243,F,5,11/28/1954,691,C,139.5,3,SEDAN,1.177,0,50.37136669
48035336,M,3,4/10/1972,662,C,139.5,3,SEDAN,1.089,0,132.8356967
19785492,F,4,1/8/1960,604,A,76.9,2,SEDAN,1.518,0,0
81091031,F,3,7/31/1975,398,C,142.5,2,STNWG,2.75,0,3594.811983
69791115,F,3,1/3/1973,687,F,152,2,STNWG,5.258,0,16.0592531
78593088,M,3,10/7/1976,726,B,108.9,2,HBACK,1.804,0,0
46141538,M,2,5/2/1986,649,A,65.1,4,UTE,1.056,0,0
56585187,M,5,7/14/1955,814,A,100.4,3,STNWG,2.629,0,0
34530996,F,,2/14/1973,630,A,75.9,2,STNWG,5.522,0,0
42919841,F,4,3/14/1963,786,D,152,1,SEDAN,2.695,0,626.4544278
60011736,M,,2/21/1964,829,C,144,2,STNWG,2.233,0,0
17625078,F,,3/17/1959,551,A,73.1,2,HDTOP,2.398,0,214.8175628
44081927,F,5,2/21/1954,622,B,126.5,3,HDTOP,3.729,0,208.113941
26835009,M,1,11/27/1991,,D,24.7,1,UTE,4.235,0,10650.00698
11840298,M,3,9/22/1972,806,C,112.5,4,SEDAN,3.399,0,27.97827989
75618385,M,3,6/18/1975,631,A,89.6,4,SEDAN,1.144,0,0
27729691,F,2,12/29/1985,534,A,99.5,2,STNWG,2.112,0,0
81702599,M,5,1/27/1950,807,C,,2,STNWG,2.046,0,0
55358327,M,,4/29/1987,828,F,122,2,STNWG,4.675,0,454.5078151
75251456,F,4,5/15/1961,760,B,135.3,2,SEDAN,1.936,0,170.5372243
99224746,F,2,2/26/1989,689,A,65.4,2,SEDAN,2.222,0,24.00598975
33298894,F,4,7/21/1965,674,C,118.5,4,COUPE,0.462,0,0
37825745,M,4,9/5/1962,657,E,28.5,1,TRUCK,5.049,0,0
65625663,M,1,12/1/1990,328,C,115.5,3,STNWG,3.289,0,3114.422088
30887753,F,1,3/2/1994,702,C,138,1,STNWG,3.058,0,0
43867629,F,2,6/25/1985,628,A,60.6,4,HBACK,0.385,0,0
35732146,M,2,1/12/1983,663,C,130.5,3,SEDAN,1.463,0,13.38554415
75579536,F,4,8/12/1968,628,D,48.7,1,HBACK,1.43,0,0
69471503,M,2,4/16/1981,,C,141,2,UTE,2.904,0,502.1600622
57782751,F,2,6/16/1983,365,A,101.9,4,SEDAN,0.682,0,1806.853106
79510868,F,3,12/18/1975,522,E,,2,SEDAN,1.507,0,1285.977331
35415286,F,5,6/26/1952,765,A,74.1,3,SEDAN,1.584,0,0
47438870,M,2,1/22/1986,608,B,93.6,4,UTE,1.298,0,237.2373525
12309424,F,6,10/31/1943,825,C,112.5,2,HBACK,2.002,0,0
71826986,M,6,4/16/1944,741,A,,3,SEDAN,1.276,0,40.03282045
50307657,F,4,2/13/1967,772,D,105.2,4,UTE,0.473,0,15.98163536
74022960,F,2,8/9/1988,666,B,128.7,4,HBACK,0.583,0,33.99586578
19040151,F,4,5/10/1969,666,C,117,2,HBACK,1.133,0,0
33769398,F,3,4/23/1976,,D,104.2,4,SEDAN,0.605,0,51.04540978
57654653,M,,4/1/1936,632,B,122.9,2,STNWG,4.675,0,68.5705292
26405042,M,6,10/4/1946,824,E,,4,STNWG,1.111,0,92.60859576
58038847,F,4,6/3/1965,662,B,126.4,3,STNWG,2.596,0,0
87238712,M,2,10/9/1984,603,E,99,2,UTE,3.586,0,618.0372466
11763897,F,1,6/12/1997,342,C,109.5,2,HBACK,1.287,1,2032.790535
28270425,F,5,11/26/1950,783,C,145.5,4,SEDAN,0.726,0,0
70613110,F,3,1/5/1978,671,C,139.5,1,SEDAN,2.167,0,0
42932301,M,3,1/22/1978,687,E,55.5,4,SEDAN,1.452,0,0
60687879,M,1,8/29/1992,632,C,109.5,2,PANVN,2.332,0,95.04266888
77222631,M,,8/29/1946,327,E,42,3,STNWG,2.53,0,9438.429263
90107913,M,,12/23/1952,823,B,185.5,3,HBACK,1.287,0,0
18442652,F,1,9/26/1996,677,A,86.9,4,SEDAN,0.517,0,28.1368982
38947021,M,,8/12/1976,731,C,112.5,4,STNWG,1.738,0,30.47799625
23935053,F,4,2/20/1969,836,D,102.4,3,SEDAN,1.738,0,0
42257507,M,3,3/24/1979,655,A,60.8,4,SEDAN,0.418,0,0
25641801,F,5,6/9/1952,655,A,,3,SEDAN,1.364,0,105.5130246
61532715,F,6,1/7/1935,810,B,,4,HBACK,0.242,0,27.1404751
69681093,F,3,1/27/1970,612,C,130.5,1,SEDAN,2.519,0,0
32742590,F,,10/2/1955,774,B,,3,SEDAN,1.232,0,0
16516237,F,,6/17/1976,405,A,69.4,3,STNWG,1.749,0,253.9743136
61337058,F,,11/24/1984,449,B,101.3,1,STNWG,4.521,0,2714.105196
90193396,M,2,2/12/1985,646,F,80,3,STNWG,3.509,0,0
22154962,M,3,9/3/1970,692,D,92.6,4,UTE,1.276,0,0
10165446,F,2,11/15/1983,756,D,81.1,1,STNWG,3.421,0,0
79612654,F,3,11/10/1977,,C,121.5,3,SEDAN,1.276,0,16.73755406
80509845,F,6,4/2/1940,758,C,108,1,SEDAN,1.694,0,0
76199327,F,3,12/11/1974,617,D,91.1,2,STNWG,1.771,0,0
56221937,M,6,7/27/1933,837,A,71.8,2,SEDAN,2.046,0,36.46234979
62226582,M,2,3/10/1985,550,C,138,2,STNWG,4.433,0,766.0481472
88587212,F,2,8/21/1981,607,C,120,2,HBACK,1.375,0,108.9187364
67659296,M,5,6/19/1955,722,A,118.2,3,UTE,1.584,0,151.7088519
31035954,F,5,5/19/1955,773,C,139.5,2,HBACK,1.408,0,0
38420367,F,3,7/2/1978,543,D,79.1,1,SEDAN,2.4178,0,1252.351103
80995415,M,4,1/10/1964,657,B,,1,HBACK,1.584,0,0
82422849,F,5,7/24/1958,604,D,64.5,2,SEDAN,1.639,0,199.8762659
47203267,M,4,8/14/1968,605,C,97.5,4,SEDAN,0.825,0,319.2874873
61941301,F,1,9/22/1997,,B,136.4,1,HBACK,1.518,0,223.0556098
82465526,M,2,3/16/1989,,A,97.6,2,TRUCK,3.762,0,3671.106305
30410324,M,2,7/26/1987,823,A,88.3,3,STNWG,1.727,0,0
32565535,F,3,1/5/1976,429,B,103.9,2,HBACK,1.287,0,1274.349952
90523460,F,2,3/17/1988,,C,76.5,2,SEDAN,1.749,0,481.3268908
80542068,F,2,11/18/1981,688,D,92.6,4,SEDAN,1.045,0,56.45296048
44061834,F,4,4/17/1960,621,D,84.3,3,STNWG,3.674,0,306.4163022
20642115,M,3,7/16/1970,610,C,135,4,STNWG,2.145,0,131.4259726
59892902,M,3,9/18/1972,601,A,67.7,3,SEDAN,1.716,0,0
86079910,F,4,9/6/1960,637,B,73.2,2,HBACK,1.903,0,55.54541801
32433864,M,5,5/7/1959,835,A,,3,STNWG,3.509,0,0
97871124,M,6,6/15/1940,801,A,63.9,1,SEDAN,1.705,0,0
18085381,F,1,8/17/1998,629,B,126.8,3,HBACK,1.012,0,62.92859888
72591357,M,,5/8/1985,788,C,85.5,1,HBACK,2.211,0,0
77248044,M,3,10/31/1976,726,A,61.8,3,STNWG,3.74,0,0
93237050,M,4,1/12/1961,738,B,113.8,4,HBACK,0.517,0,101.7235253
13460264,F,2,12/6/1982,460,C,108,3,UTE,1.683,0,1675.268716
65196048,F,3,12/15/1979,484,C,139.5,4,HBACK,0.594,1,471.9591798
80801901,F,3,11/11/1970,695,C,,4,STNWG,0,0,0
25514619,M,2,9/3/1987,644,D,109.2,4,STNWG,1.76,0,189.8100348
37418143,M,6,12/19/1939,593,A,66.5,3,STNWG,2.607,0,111.1911662
64836634,F,4,10/21/1967,638,C,139.5,3,STNWG,3.322,0,0
95380077,F,5,9/30/1957,788,D,102.7,3,HBACK,1.661,0,0
36386257,F,3,11/8/1977,503,F,108,4,STNWG,2.618,0,604.9631679
30970622,F,5,8/29/1959,821,C,144,2,SEDAN,1.727,0,0
31772244,F,3,6/26/1977,609,C,150,4,MIBUS,1.848,0,59.29451837
29491364,M,3,4/15/1978,811,D,116.9,4,STNWG,1.727,0,49.12770111
36904526,F,2,2/24/1988,592,D,101.1,4,MIBUS,2.409,0,157.2478123
93893335,M,4,4/20/1968,450,C,136.5,4,PANVN,0.506,0,1757.149668
90641513,M,5,10/14/1955,744,D,115.2,2,SEDAN,6.05,0,500.1536938
22720323,M,2,7/7/1983,,C,138,4,SEDAN,0.341,1,117.9590733
44343836,M,3,12/21/1974,803,C,150,4,STNWG,1.716,0,0
16781565,F,3,8/10/1976,641,C,141,4,SEDAN,0.693,0,191.4051124
82958363,F,6,11/15/1949,803,A,91.6,4,HBACK,0.484,0,17.47696465
96556036,M,1,2/5/1996,689,C,120,1,UTE,2.002,0,38.94843955
41415265,M,6,2/13/1946,309,C,124.5,4,SEDAN,1.276,0,1525.188263
83635781,F,6,1/18/1946,581,C,147,4,HBACK,0.374,0,827.1551909
91890534,F,2,1/24/1983,576,A,57.4,2,HBACK,1.837,0,774.6910654
65992647,F,2,6/4/1988,616,C,141,2,SEDAN,1.551,0,595.850402
99766823,F,5,3/11/1959,525,C,144,2,SEDAN,2.002,0,2090.255849
29610116,F,4,7/27/1964,721,E,46.5,3,HBACK,1.364,0,0
32901244,M,3,11/6/1972,815,D,107.6,3,HBACK,1.067,0,0
89149219,F,5,5/11/1955,818,E,39,1,HBACK,2.233,0,0
52125299,F,2,9/27/1989,736,C,133.5,1,SEDAN,2.255,0,74.35239361
91428810,M,2,10/28/1986,349,A,,4,HBACK,0.462,1,1217.354313
